"nb_villes","meth_decroiss_temp","amplitude","temp_init","temp_finale","nb_rep_max","alpha","resultat"
100,0,3,500,1,100,"1","364,1436254000"
100,0,3,500,1,100,"3","402,6574020000"
100,0,3,500,1,100,"5","424,4344620000"
100,0,3,500,1,500,"0,5","273,5428796000"
100,0,3,500,1,500,"1","317,8103948000"
100,0,3,500,1,500,"3","329,9681830000"
100,0,3,500,1,500,"5","401,6542900000"
100,0,3,500,1,1000,"0,5","253,0267176000"
100,0,3,500,1,1000,"1","303,6939244000"
100,0,3,500,1,1000,"3","297,3514824000"
100,0,3,500,1,1000,"5","378,1381500000"
100,0,3,100,1,100,"0,5","330,0604670000"
100,0,3,100,1,100,"1","359,5529590000"
100,0,3,100,1,100,"3","384,7493520000"
100,0,3,100,1,100,"5","412,3738640000"
100,0,3,100,1,500,"0,5","272,3882090000"
100,0,3,100,1,500,"1","316,3460400000"
100,0,3,100,1,500,"3","388,3034840000"
100,0,3,100,1,500,"5","376,8518130000"
100,0,3,100,1,1000,"0,5","253,0214114000"
100,0,3,100,1,1000,"1","288,9151132000"
100,0,3,100,1,1000,"3","385,7637240000"
100,0,3,100,1,1000,"5","392,6906612000"
100,0,3,1000,501,100,"0,5","433,9174896000"
100,0,3,1000,501,100,"1","433,9264600000"
100,0,3,1000,501,100,"3","450,7875268000"
100,0,3,1000,501,100,"5","456,7823830000"
100,0,3,1000,501,500,"0,5","423,8079498000"
100,0,3,1000,501,500,"1","431,5227048000"
100,0,3,1000,501,500,"3","428,0652910000"
100,0,3,1000,501,500,"5","434,3725060000"
100,0,3,1000,501,1000,"0,5","420,4490058000"
100,0,3,1000,501,1000,"1","428,0909516000"
100,0,3,1000,501,1000,"3","433,4688646000"
100,0,3,1000,501,1000,"5","433,0923770000"
100,0,3,1000,901,100,"0,5","430,2660850000"
100,0,3,1000,901,100,"1","448,2200520000"
100,0,3,1000,901,100,"3","448,2200520000"
100,0,3,1000,901,100,"5","448,2200520000"
100,0,3,1000,901,500,"0,5","440,5135150000"
100,0,3,1000,901,500,"1","430,0909210000"
100,0,3,1000,901,500,"3","438,1732630000"
100,0,3,1000,901,500,"5","438,1732630000"
100,0,3,1000,901,1000,"0,5","435,0919596000"
100,0,3,1000,901,1000,"1","426,8304286000"
100,0,3,1000,901,1000,"3","421,3409650000"
100,0,3,1000,901,1000,"5","439,0880310000"
100,0,5,1000,1,100,"0,5","333,2777388000"
100,0,5,1000,1,100,"1","374,5658548000"
100,0,5,1000,1,100,"3","419,8970064000"
100,0,5,1000,1,100,"5","418,6556330000"
100,0,5,1000,1,500,"0,5","279,3788258000"
100,0,5,1000,1,500,"1","343,1778654000"
100,0,5,1000,1,500,"3","356,0364834000"
100,0,5,1000,1,500,"5","391,9141690000"
100,0,5,1000,1,1000,"0,5","268,3242218000"
100,0,5,1000,1,1000,"1","298,1067124000"
100,0,5,1000,1,1000,"3","374,8457106000"
100,0,5,1000,1,1000,"5","387,2554144000"
100,0,5,500,1,100,"0,5","353,9826134000"
100,0,5,500,1,100,"1","355,8723120000"
100,0,5,500,1,100,"3","387,9877310000"
100,0,5,500,1,100,"5","387,8969170000"
100,0,5,500,1,500,"0,5","287,6913142000"
100,0,5,500,1,500,"1","325,0910160000"
100,0,5,500,1,500,"3","339,0845370000"
100,0,5,500,1,500,"5","377,0069650000"
100,0,5,500,1,1000,"0,5","267,5548980000"
100,0,5,500,1,1000,"1","300,7295258000"
100,0,5,500,1,1000,"3","317,3816276000"
100,0,5,500,1,1000,"5","389,9401670000"
100,0,5,100,1,100,"0,5","343,0948270000"
100,0,5,100,1,100,"1","331,7200370000"
100,0,5,100,1,100,"3","402,7874640000"
100,0,5,100,1,100,"5","419,3225254000"
100,0,5,100,1,500,"0,5","292,3660410000"
100,0,5,100,1,500,"1","333,9080210000"
100,0,5,100,1,500,"3","365,3220030000"
100,0,5,100,1,500,"5","387,3368724000"
100,0,5,100,1,1000,"0,5","292,5600906000"
100,0,5,100,1,1000,"1","310,4989744000"
100,0,5,100,1,1000,"3","359,4988978000"
100,0,5,100,1,1000,"5","385,0528200000"
100,0,5,1000,501,100,"0,5","427,5019002000"
100,0,5,1000,501,100,"1","437,1106516000"
100,0,5,1000,501,100,"3","452,2807380000"
100,0,5,1000,501,100,"5","441,8365970000"
100,0,5,1000,501,500,"0,5","424,7014192000"
100,0,5,1000,501,500,"1","430,4270326000"
100,0,5,1000,501,500,"3","434,1715080000"
100,0,5,1000,501,500,"5","430,8935300000"
100,0,5,1000,501,1000,"0,5","419,6658230000"
100,0,5,1000,501,1000,"1","425,2645198000"
100,0,5,1000,501,1000,"3","427,7295376000"
100,0,5,1000,501,1000,"5","429,6278560000"
100,0,5,1000,901,100,"0,5","444,6401828000"
100,0,5,1000,901,100,"1","448,8977760000"
100,0,5,1000,901,100,"3","448,8977760000"
100,0,5,1000,901,100,"5","448,8977760000"
100,0,5,1000,901,500,"0,5","426,5826328000"
100,0,5,1000,901,500,"1","428,0652604000"
100,0,5,1000,901,500,"3","444,7165030000"
100,0,5,1000,901,500,"5","444,7165030000"
100,0,5,1000,901,1000,"0,5","424,7969910000"
100,0,5,1000,901,1000,"1","437,7193306000"
100,0,5,1000,901,1000,"3","442,2010230000"
100,0,5,1000,901,1000,"5","427,6302260000"
100,0,10,1000,1,100,"0,5","342,3869932000"
100,0,10,1000,1,100,"1","387,8743702000"
100,0,10,1000,1,100,"3","420,1445140000"
100,0,10,1000,1,100,"5","412,2470180000"
100,0,10,1000,1,500,"0,5","307,8424596000"
100,0,10,1000,1,500,"1","343,5874050000"
100,0,10,1000,1,500,"3","395,2912034000"
100,0,10,1000,1,500,"5","400,8734936000"
100,0,10,1000,1,1000,"0,5","290,7454256000"
100,0,10,1000,1,1000,"1","325,6415580000"
100,0,10,1000,1,1000,"3","382,3176504000"
100,0,10,1000,1,1000,"5","392,0183132000"
100,0,10,500,1,100,"0,5","348,8059346000"
100,0,10,500,1,100,"1","377,2248724000"
100,0,10,500,1,100,"3","379,8567940000"
100,0,10,500,1,100,"5","439,3540590000"
100,0,10,500,1,500,"0,5","307,3879954000"
100,0,10,500,1,500,"1","323,9720700000"
100,0,10,500,1,500,"3","334,1373394000"
100,0,10,500,1,500,"5","416,5216430000"
100,0,10,500,1,1000,"0,5","285,4484678000"
100,0,10,500,1,1000,"1","325,7823844000"
100,0,10,500,1,1000,"3","323,1418700000"
100,0,10,500,1,1000,"5","400,2001606000"
100,0,10,100,1,100,"0,5","347,5766170000"
100,0,10,100,1,100,"1","382,8284020000"
100,0,10,100,1,100,"3","426,0602520000"
100,0,10,100,1,100,"5","410,0437820000"
100,0,10,100,1,500,"0,5","314,9321680000"
100,0,10,100,1,500,"1","346,3336408000"
100,0,10,100,1,500,"3","389,6697240000"
100,0,10,100,1,500,"5","381,3625200000"
100,0,10,100,1,1000,"0,5","287,9284822000"
100,0,10,100,1,1000,"1","318,5170458000"
100,0,10,100,1,1000,"3","369,1320000000"
100,0,10,100,1,1000,"5","369,7085150000"
100,0,10,1000,501,100,"0,5","425,5947218000"
100,0,10,1000,501,100,"1","426,2239162000"
100,0,10,1000,501,100,"3","436,7998470000"
100,0,10,1000,501,100,"5","443,4295820000"
100,0,10,1000,501,500,"0,5","420,4151790000"
100,0,10,1000,501,500,"1","425,3928872000"
100,0,10,1000,501,500,"3","434,2792564000"
100,0,10,1000,501,500,"5","423,6539262000"
100,0,10,1000,501,1000,"0,5","421,9151734000"
100,0,10,1000,501,1000,"1","419,5505926000"
100,0,10,1000,501,1000,"3","432,7427210000"
100,0,10,1000,501,1000,"5","424,4445358000"
100,0,10,1000,901,100,"0,5","435,7717832000"
100,0,10,1000,901,100,"1","436,4452160000"
100,0,10,1000,901,100,"3","445,1884000000"
100,0,10,1000,901,100,"5","445,1884000000"
100,0,10,1000,901,500,"0,5","425,2584072000"
100,0,10,1000,901,500,"1","434,7138476000"
100,0,10,1000,901,500,"3","442,0334210000"
100,0,10,1000,901,500,"5","442,0334210000"
100,0,10,1000,901,1000,"0,5","424,6020088000"
100,0,10,1000,901,1000,"1","429,8370410000"
100,0,10,1000,901,1000,"3","437,2854054000"
100,0,10,1000,901,1000,"5","443,8088830000"
100,1,1,1000,1,100,"0,30","410,6151050000"
100,1,1,1000,1,100,"0,70","333,3244390000"
100,1,1,1000,1,100,"0,90","274,0279280000"
100,1,1,1000,1,100,"0,99","193,3774710000"
100,1,1,1000,1,500,"0,30","323,1394450000"
100,1,1,1000,1,500,"0,70","246,9662420000"
100,1,1,1000,1,500,"0,90","240,0916540000"
100,1,1,1000,1,500,"0,99","183,9672362000"
100,1,1,1000,1,1000,"0,30","323,4022950000"
100,1,1,1000,1,1000,"0,70","221,8732260000"
100,1,1,1000,1,1000,"0,90","185,4026110000"
100,1,1,1000,1,1000,"0,99","184,5719202000"
100,1,1,500,1,100,"0,30","383,0177886000"
100,1,1,500,1,100,"0,70","293,0497310000"
100,1,1,500,1,100,"0,90","282,2042250000"
100,1,1,500,1,100,"0,99","202,1741464000"
100,1,1,500,1,500,"0,30","283,5922520000"
100,1,1,500,1,500,"0,70","243,6982680000"
100,1,1,500,1,500,"0,90","216,2687750000"
100,1,1,500,1,500,"0,99","189,0841560000"
100,1,1,500,1,1000,"0,30","261,0049640000"
100,1,1,500,1,1000,"0,70","230,9640440000"
100,1,1,500,1,1000,"0,90","188,8714330000"
100,1,1,500,1,1000,"0,99","179,7500424000"
100,1,1,100,1,100,"0,30","408,6762540000"
100,1,1,100,1,100,"0,70","355,4135650000"
100,1,1,100,1,100,"0,90","274,3147600000"
100,1,1,100,1,100,"0,99","210,9763884000"
100,1,1,100,1,500,"0,30","322,0810390000"
100,1,1,100,1,500,"0,70","263,3617740000"
100,1,1,100,1,500,"0,90","227,3286342000"
100,1,1,100,1,500,"0,99","187,2586490000"
100,1,1,100,1,1000,"0,30","327,7135130000"
100,1,1,100,1,1000,"0,70","236,6497480000"
100,1,1,100,1,1000,"0,90","202,4400790000"
100,1,1,100,1,1000,"0,99","181,8659450000"
100,1,1,1000,501,100,"0,30","546,4975770000"
100,1,1,1000,501,100,"0,70","490,2698350000"
100,1,1,1000,501,100,"0,90","470,8753000000"
100,1,1,1000,501,100,"0,99","439,6028266000"
100,1,1,1000,501,500,"0,30","475,0679480000"
100,1,1,1000,501,500,"0,70","460,6453200000"
100,1,1,1000,501,500,"0,90","439,3505640000"
100,1,1,1000,501,500,"0,99","435,2539420000"
100,1,1,1000,501,1000,"0,30","443,1187100000"
100,1,1,1000,501,1000,"0,70","443,1187100000"
100,1,1,1000,501,1000,"0,90","443,1187100000"
100,1,1,1000,501,1000,"0,99","439,6054452000"
100,1,1,1000,901,100,"0,30","478,8936000000"
100,1,1,1000,901,100,"0,70","478,8936000000"
100,1,1,1000,901,100,"0,90","478,8936000000"
100,1,1,1000,901,100,"0,99","459,2422710000"
100,1,1,1000,901,500,"0,30","470,2006646000"
100,1,1,1000,901,500,"0,70","486,6382550000"
100,1,1,1000,901,500,"0,90","486,6382550000"
100,1,1,1000,901,500,"0,99","458,0279930000"
100,1,1,1000,901,1000,"0,30","466,1592960000"
100,1,1,1000,901,1000,"0,70","466,1592960000"
100,1,1,1000,901,1000,"0,90","465,2834440000"
100,1,1,1000,901,1000,"0,99","441,8791990000"
100,1,3,1000,1,100,"0,30","415,8830350000"
100,1,3,1000,1,100,"0,70","316,7877650000"
100,1,3,1000,1,100,"0,90","272,2439270000"
100,1,3,1000,1,100,"0,99","220,2790498000"
100,1,3,1000,1,500,"0,30","351,9396340000"
100,1,3,1000,1,500,"0,70","301,1252230000"
100,1,3,1000,1,500,"0,90","222,7668320000"
100,1,3,1000,1,500,"0,99","197,6129638000"
100,1,3,1000,1,1000,"0,30","306,4702830000"
100,1,3,1000,1,1000,"0,70","255,5347190000"
100,1,3,1000,1,1000,"0,90","218,4462538000"
100,1,3,1000,1,1000,"0,99","194,8302592000"
100,1,3,500,1,100,"0,30","389,4562720000"
100,1,3,500,1,100,"0,70","322,9218280000"
100,1,3,500,1,100,"0,90","274,3077860000"
100,1,3,500,1,100,"0,99","223,4625000000"
100,1,3,500,1,500,"0,30","268,4939230000"
100,1,3,500,1,500,"0,70","269,7932440000"
100,1,3,500,1,500,"0,90","230,9303550000"
100,1,3,500,1,500,"0,99","204,6544066000"
100,1,3,500,1,1000,"0,30","252,6515060000"
100,1,3,500,1,1000,"0,70","239,7760680000"
100,1,3,500,1,1000,"0,90","213,7886700000"
100,1,3,500,1,1000,"0,99","187,8242834000"
100,1,3,100,1,100,"0,30","432,6681130000"
100,1,3,100,1,100,"0,70","364,7222920000"
100,1,3,100,1,100,"0,90","267,6028670000"
100,1,3,100,1,100,"0,99","208,7662594000"
100,1,3,100,1,500,"0,30","367,7139710000"
100,1,3,100,1,500,"0,70","299,9546550000"
100,1,3,100,1,500,"0,90","237,8678312000"
100,1,3,100,1,500,"0,99","195,7794764000"
100,1,3,100,1,1000,"0,30","331,6888780000"
100,1,3,100,1,1000,"0,70","285,5181080000"
100,1,3,100,1,1000,"0,90","224,7257160000"
100,1,3,100,1,1000,"0,99","190,4283796000"
100,1,3,1000,501,100,"0,30","507,5148630000"
100,1,3,1000,501,100,"0,70","480,2122610000"
100,1,3,1000,501,100,"0,90","483,6476600000"
100,1,3,1000,501,100,"0,99","450,1059440000"
100,1,3,1000,501,500,"0,30","483,6476600000"
100,1,3,1000,501,500,"0,70","483,6476600000"
100,1,3,1000,501,500,"0,90","453,3261580000"
100,1,3,1000,501,500,"0,99","442,9174452000"
100,1,3,1000,501,1000,"0,30","464,4871220000"
100,1,3,1000,501,1000,"0,70","464,4871220000"
100,1,3,1000,501,1000,"0,90","447,0581890000"
100,1,3,1000,501,1000,"0,99","437,1627904000"
100,1,3,1000,901,100,"0,30","491,8408250000"
100,1,3,1000,901,100,"0,70","491,8408250000"
100,1,3,1000,901,100,"0,90","491,8408250000"
100,1,3,1000,901,100,"0,99","455,9655290000"
100,1,3,1000,901,500,"0,30","455,9655290000"
100,1,3,1000,901,500,"0,70","455,9655290000"
100,1,3,1000,901,500,"0,90","455,9655290000"
100,1,3,1000,901,500,"0,99","435,5623610000"
100,1,3,1000,901,1000,"0,30","455,9655290000"
100,1,3,1000,901,1000,"0,70","460,1812780000"
100,1,3,1000,901,1000,"0,90","460,1812780000"
100,1,3,1000,901,1000,"0,99","449,8332760000"
100,1,5,1000,1,100,"0,30","391,6047450000"
100,1,5,1000,1,100,"0,70","355,0130160000"
100,1,5,1000,1,100,"0,90","302,3299500000"
100,1,5,1000,1,100,"0,99","219,5154370000"
100,1,5,1000,1,500,"0,30","347,6776200000"
100,1,5,1000,1,500,"0,70","253,1834040000"
100,1,5,1000,1,500,"0,90","245,9274400000"
100,1,5,1000,1,500,"0,99","196,2236614000"
100,1,5,1000,1,1000,"0,30","329,9597720000"
100,1,5,1000,1,1000,"0,70","261,0653100000"
100,1,5,1000,1,1000,"0,90","210,7545330000"
100,1,5,1000,1,1000,"0,99","185,0327998000"
100,1,5,500,1,100,"0,30","349,6284850000"
100,1,5,500,1,100,"0,70","343,4343128000"
100,1,5,500,1,100,"0,90","318,4713410000"
100,1,5,500,1,100,"0,99","212,6969500000"
100,1,5,500,1,500,"0,30","312,8445600000"
100,1,5,500,1,500,"0,70","272,4598900000"
100,1,5,500,1,500,"0,90","241,3960140000"
100,1,5,500,1,500,"0,99","199,6014660000"
100,1,5,500,1,1000,"0,30","253,2114000000"
100,1,5,500,1,1000,"0,70","237,4407800000"
100,1,5,500,1,1000,"0,90","234,5703280000"
100,1,5,500,1,1000,"0,99","191,1721010000"
100,1,5,100,1,100,"0,30","409,9548410000"
100,1,5,100,1,100,"0,70","328,1405526000"
100,1,5,100,1,100,"0,90","296,7641110000"
100,1,5,100,1,100,"0,99","223,0317280000"
100,1,5,100,1,500,"0,30","358,3691680000"
100,1,5,100,1,500,"0,70","287,7919810000"
100,1,5,100,1,500,"0,90","222,0713310000"
100,1,5,100,1,500,"0,99","195,3409666000"
100,1,5,100,1,1000,"0,30","304,5335430000"
100,1,5,100,1,1000,"0,70","269,4892304000"
100,1,5,100,1,1000,"0,90","214,2348480000"
100,1,5,100,1,1000,"0,99","191,2691000000"
100,1,5,1000,501,100,"0,30","471,7751310000"
100,1,5,1000,501,100,"0,70","471,7751310000"
100,1,5,1000,501,100,"0,90","472,7504256000"
100,1,5,1000,501,100,"0,99","453,9759080000"
100,1,5,1000,501,500,"0,30","473,4006220000"
100,1,5,1000,501,500,"0,70","465,3498140000"
100,1,5,1000,501,500,"0,90","453,9759080000"
100,1,5,1000,501,500,"0,99","441,2387964000"
100,1,5,1000,501,1000,"0,30","470,6226890000"
100,1,5,1000,501,1000,"0,70","469,5187400000"
100,1,5,1000,501,1000,"0,90","460,3223420000"
100,1,5,1000,501,1000,"0,99","428,3477932000"
100,1,5,1000,901,100,"0,30","484,2078990000"
100,1,5,1000,901,100,"0,70","484,2078990000"
100,1,5,1000,901,100,"0,90","490,3228576000"
100,1,5,1000,901,100,"0,99","461,5533340000"
100,1,5,1000,901,500,"0,30","473,8527500000"
100,1,5,1000,901,500,"0,70","473,8527500000"
100,1,5,1000,901,500,"0,90","473,8527500000"
100,1,5,1000,901,500,"0,99","441,3396750000"
100,1,5,1000,901,1000,"0,30","462,4087180000"
100,1,5,1000,901,1000,"0,70","462,4087180000"
100,1,5,1000,901,1000,"0,90","462,4087180000"
100,1,5,1000,901,1000,"0,99","432,7232500000"
100,1,10,1000,1,100,"0,30","432,5174430000"
100,1,10,1000,1,100,"0,70","374,5515902000"
100,1,10,1000,1,100,"0,90","304,5471260000"
100,1,10,1000,1,100,"0,99","235,8470328000"
100,1,10,1000,1,500,"0,30","359,7699810000"
100,1,10,1000,1,500,"0,70","295,3191330000"
100,1,10,1000,1,500,"0,90","268,7727552000"
100,1,10,1000,1,500,"0,99","199,4166446000"
100,1,10,1000,1,1000,"0,30","342,8676860000"
100,1,10,1000,1,1000,"0,70","283,8945640000"
100,1,10,1000,1,1000,"0,90","253,2350576000"
100,1,10,1000,1,1000,"0,99","192,6914978000"
100,1,10,500,1,100,"0,30","361,7445400000"
100,1,10,500,1,100,"0,70","372,1458740000"
100,1,10,500,1,100,"0,90","325,9556700000"
100,1,10,500,1,100,"0,99","242,4612224000"
100,1,10,500,1,500,"0,30","307,1647130000"
100,1,10,500,1,500,"0,70","299,4839760000"
100,1,10,500,1,500,"0,90","258,8212796000"
100,1,10,500,1,500,"0,99","217,1453340000"
100,1,10,500,1,1000,"0,30","278,9266810000"
100,1,10,500,1,1000,"0,70","258,5304750000"
100,1,10,500,1,1000,"0,90","249,2552712000"
100,1,10,500,1,1000,"0,99","201,3351278000"
100,1,10,100,1,100,"0,30","394,5382850000"
100,1,10,100,1,100,"0,70","359,3965890000"
100,1,10,100,1,100,"0,90","295,9194180000"
100,1,10,100,1,100,"0,99","242,9210278000"
100,1,10,100,1,500,"0,30","353,7584740000"
100,1,10,100,1,500,"0,70","291,3069330000"
100,1,10,100,1,500,"0,90","265,7368966000"
100,1,10,100,1,500,"0,99","207,9479936000"
100,1,10,100,1,1000,"0,30","321,9826590000"
100,1,10,100,1,1000,"0,70","275,2878640000"
100,1,10,100,1,1000,"0,90","245,7554110000"
100,1,10,100,1,1000,"0,99","202,4310994000"
100,1,10,1000,501,100,"0,30","466,3368500000"
100,1,10,1000,501,100,"0,70","464,1505128000"
100,1,10,1000,501,100,"0,90","438,1405050000"
100,1,10,1000,501,100,"0,99","438,1405050000"
100,1,10,1000,501,500,"0,30","465,4536900000"
100,1,10,1000,501,500,"0,70","438,1405050000"
100,1,10,1000,501,500,"0,90","438,1405050000"
100,1,10,1000,501,500,"0,99","427,0820560000"
100,1,10,1000,501,1000,"0,30","456,5072020000"
100,1,10,1000,501,1000,"0,70","456,5072020000"
100,1,10,1000,501,1000,"0,90","444,9531060000"
100,1,10,1000,501,1000,"0,99","431,3673040000"
100,1,10,1000,901,100,"0,30","460,4644960000"
100,1,10,1000,901,100,"0,70","478,7151660000"
100,1,10,1000,901,100,"0,90","478,7151660000"
100,1,10,1000,901,100,"0,99","443,1096060000"
100,1,10,1000,901,500,"0,30","469,2293750000"
100,1,10,1000,901,500,"0,70","469,2293750000"
100,1,10,1000,901,500,"0,90","448,6280540000"
100,1,10,1000,901,500,"0,99","443,5433510000"
100,1,10,1000,901,1000,"0,30","448,6280540000"
100,1,10,1000,901,1000,"0,70","448,6280540000"
100,1,10,1000,901,1000,"0,90","448,6280540000"
100,1,10,1000,901,1000,"0,99","442,4994128000"
